weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
114,10-Mar-91,3,1991,10.3068681,-10.56252633,14.62713577,9.117663604,10.51506064,-6.255338817,-0.022097824,2.810846714,2.889327671,16.26488074,8.619527532,22.12969724,-4.945142844,0.080908432,1.736093611,0.342511621,7.728986675,5.438323747,12.54357537,-0.77148196,2.035302259,0.27929085,-0.619970113,-1.172061844,10.72434319,7.849433143,0.085268485,4.617543741,4.848626558,-0.983489545,0.838467668,6.738164595,-1.214027356,6.784490159,0.284740917,0.258580598,10.30577809,1.041210139,0.386112153,0.53925902,8.768859351,2.968353634,7.499538877,13.64230877,3.40108891,-3.513410389,3.546605684,-3.332468183,4.209878771,-1.282698193,1.079360605,21.84901882
115,17-Mar-91,3,1991,16.20002495,-8.692063523,13.14798774,15.20756785,11.97349842,-5.426383711,4.593563449,6.477651419,8.557941781,19.71586281,13.95732261,21.26749673,-2.834877116,8.760139246,10.21857703,7.225945543,12.51578003,12.46672944,18.67217509,0.984529448,7.860878282,3.956450681,7.56057962,3.475209814,17.12817126,13.36381037,1.234142492,9.262635372,4.419706329,2.412446857,5.666681532,5.524434798,3.857804478,12.37298829,4.996868365,9.222849886,15.31602417,3.833824186,6.61390308,4.892772096,13.50660211,6.145742372,13.63467868,17.96094142,3.446324462,0.215525073,10.08450539,-1.470725485,10.69109779,5.656326405,2.98688386,22.06593147
116,24-Mar-91,3,1991,17.44209509,-2.66374503,14.67182632,14.20039557,13.19649333,-5.486879448,7.187250071,7.937724219,11.42958179,23.4551534,16.08666357,21.4860444,-4.286229811,9.208134707,8.857695435,7.571479754,12.74904288,11.282975,19.99926627,1.923575897,10.65349233,6.69674409,5.075894329,2.984703834,17.39086447,12.32284768,-1.880025475,9.527508602,5.413253442,4.279639621,8.691468409,7.263005992,6.371920129,15.98638235,0.473313216,7.793842465,14.97157997,4.172818319,8.030920356,7.131659391,17.36524916,5.642156232,12.82915885,18.93105324,3.638711807,1.719743412,12.64712663,-1.757943987,9.879037887,4.900402189,1.964451395,21.39175825
117,31-Mar-91,3,1991,15.10456159,-2.961863664,21.65390644,15.44301072,18.00944701,-0.483718452,6.288534113,7.136564452,8.878950694,20.02706161,14.28214657,22.02342095,2.528533273,9.337301282,8.744879059,11.30096022,15.07458623,10.30577809,17.04805529,3.952635635,8.118666426,6.55558737,5.908119475,10.01365453,15.64466318,13.96004764,6.661318658,15.32474428,12.53812531,5.172905511,6.779040093,11.58981374,5.376192989,12.30704249,12.32829775,7.618350326,15.75856957,6.800295352,6.676033837,6.480376452,14.59716041,15.16941738,12.95723541,17.91734089,10.72815824,3.670867199,9.621249743,0.845007747,9.693735629,7.605270165,9.192329516,22.18964797
118,7-Apr-91,4,1991,21.22171617,-0.646675438,20.82331632,17.78490427,14.75030728,-3.875839807,13.5709129,11.68627992,14.53175961,25.02477254,19.03950957,22.43544597,-5.28522699,12.00183877,12.60134608,10.11611578,17.2295425,14.32683711,23.69659135,6.805200411,13.88919678,12.7261526,9.80382697,7.649960711,21.56725039,14.95250474,-1.160071698,12.62314634,9.041362675,11.23010936,13.0956671,11.83724676,12.53267524,16.89272839,8.147551777,12.33919788,19.22590184,3.301352694,12.58772091,11.80890642,18.70324047,8.373729536,16.67636076,22.82240069,4.343950405,7.875593462,15.4326556,-1.617877279,14.80480794,8.103406238,1.18727192,21.46424413
119,14-Apr-91,4,1991,21.86046396,0.126143983,21.91768966,18.88854273,15.98420232,-3.135720784,8.284893451,10.13301098,12.4721795,24.49720611,20.62057384,22.50902187,-0.907733621,10.63986716,13.17523807,9.374906741,15.17595746,16.13462415,22.8153156,4.940187674,11.87812226,7.263551,7.552404522,6.260738774,20.97319314,15.61850286,0.837922661,9.821267184,11.81163145,6.058541309,9.530233635,12.7675731,7.76713714,18.40076178,3.956995688,11.59798885,18.51793821,7.382907455,9.936263584,7.933364166,20.55462804,7.097323973,18.09446805,22.76026993,8.088146053,5.822553432,13.81453087,3.859439498,15.26588356,7.308241545,3.031574405,22.60821308
120,21-Apr-91,4,1991,17.33254876,1.234142492,21.62229606,15.59888262,16.66818566,-2.594529186,11.38162121,10.62133694,12.64058655,24.2339679,15.2522584,22.71557939,0.747451558,11.52441295,11.4383019,11.10802787,13.75567015,12.37516832,20.64509914,9.430497418,12.18114595,11.43394184,9.415782239,10.25781751,17.03661015,13.2101185,5.720637189,13.32620491,11.31731042,10.6431372,11.55166328,13.32184486,10.10794068,13.9731278,10.8148143,10.69709286,16.54283413,5.680851704,10.83279952,11.31349538,16.2120151,11.82035156,13.62977361,22.94284716,7.576384815,8.642417812,13.23082875,3.322062947,11.9467931,10.06597517,6.713639296,23.87807856
121,28-Apr-91,4,1991,22.59949297,2.065822631,20.84566159,19.20900664,17.79253436,-4.252984405,12.30377245,13.38452062,17.25079776,27.7361806,21.78961309,22.87526633,-0.806362385,15.02390061,16.11064386,12.43293902,16.53956409,17.69933823,24.3162639,8.637512751,16.75593173,11.30259524,12.76212304,9.62996985,22.1258822,17.680808,-0.020462804,13.00247097,10.89002521,10.39134413,13.64121875,11.67864983,12.05851946,21.289842,4.489467179,15.78254986,18.99100398,8.34865923,14.76829249,11.48626248,22.61420815,7.701736342,18.62094446,23.21044542,6.440590967,9.808732029,18.35879627,5.160370359,17.46498537,11.52604797,3.491015007,23.80613768
122,5-May-91,5,1991,20.86746185,2.619549382,25.33106627,18.51085312,19.76981847,3.386373731,12.4721795,13.91317707,16.60877993,26.29845307,20.60313363,22.96955248,2.070182684,16.01199766,16.88291827,14.06250889,17.08729577,17.52275608,22.4218208,10.82244439,16.26924079,12.70271731,11.73805555,12.24164169,20.28702978,17.57453171,6.737619589,15.59016252,15.15252218,11.72933545,14.27233645,17.31674356,12.2503618,20.44290168,11.25354464,16.23926543,18.10863822,6.432415867,14.45436867,12.73596272,22.24414864,13.09130705,18.28958042,21.72203227,11.34510576,9.822357195,17.58543184,4.856801658,17.15923665,11.03281695,11.55820336,23.45242837
123,12-May-91,5,1991,24.62746269,2.521448186,25.07763818,25.46731793,19.32236802,4.534702731,19.30765284,19.00680917,22.70140921,27.11051297,24.33424912,23.32271679,3.186356292,23.47422863,23.64754075,21.90733453,24.3903848,23.35923223,25.36376667,14.11155949,22.60385302,18.09501305,19.77908358,20.10336254,25.36976174,24.63999785,9.241925121,22.90687672,14.78845774,17.58434183,21.0843745,17.82904981,19.62702673,23.95110945,18.82532196,23.46605354,25.13486388,7.33167683,21.39066823,17.07258059,24.93266642,19.28258253,23.59685513,25.84010248,12.0290891,14.50832433,23.17501999,6.069441442,23.46387351,19.7229479,10.07469527,23.89660878
