weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
459,19-Oct-97,10,1997,19.38607058,-0.697428633,28.83396786,19.51634896,28.41110593,3.57461685,11.0639957,14.06039863,13.72438895,26.70880165,18.61634243,25.79631011,2.448251618,11.67250434,11.31749573,10.6438479,16.6844225,13.48391676,26.33099433,8.051307968,13.72873157,11.12587793,8.732012547,7.139902077,22.41178614,15.06571352,5.466367613,13.61202384,18.22333596,9.224356291,12.71635992,17.49323416,10.13901914,17.26850394,5.563533579,10.95054494,19.02834784,12.98723041,12.40857723,12.62299375,19.07123114,10.9396884,16.10956911,27.45627391,14.67107857,6.302863431,15.6525091,9.710186112,13.44971868,7.409686907,9.160845575,29.4506189
460,26-Oct-97,10,1997,18.7563917,-3.477786569,26.71477274,18.00240553,26.7587417,1.501561996,13.59193926,14.09351105,15.32084203,26.41893224,17.76464747,25.7024011,1.669295421,13.42583431,14.21456139,8.710299482,15.03314393,15.89243846,22.31570583,8.133274786,15.19599191,12.750558,9.446915203,9.101677474,18.25210577,16.62091178,5.95491157,6.835376343,16.81198675,10.22370009,15.02500153,15.37023926,12.43300443,18.42526746,8.442143133,12.66099161,18.9317247,10.78769695,12.99645846,13.89157955,19.34590141,11.19210278,16.60625547,23.8057649,12.30652583,7.562221185,16.56120086,6.904858151,14.88223813,9.296552228,5.789892278,28.92570556
461,2-Nov-97,11,1997,15.34309793,-0.126917858,29.72637482,13.89972195,31.21969085,2.389083517,13.17016298,13.35635251,13.42366301,23.74551115,12.65284921,24.99509802,3.982822467,8.593048933,9.146189256,6.405457663,11.88909216,9.928402413,19.30356093,10.96140147,13.49585894,13.60985254,7.700099147,3.986622253,15.18730669,10.26549774,8.02688077,8.969770607,19.17491102,11.84892299,14.1841631,16.40595244,11.13456316,13.95726157,2.336429334,9.717242858,15.18459256,13.83512558,11.19101713,14.084283,14.75575953,6.514022986,11.33160922,22.97252604,13.26841459,9.474056535,13.58705382,9.523453756,10.58033718,5.868059311,9.32206508,28.05826863
462,9-Nov-97,11,1997,14.28675733,0.558672161,22.29344994,8.178329397,18.80904588,-4.198660319,5.529878328,9.862177565,8.999083244,24.57929283,12.19198941,24.94678645,-1.405274543,4.303632998,3.964366362,2.796746306,4.243379243,6.50370928,16.45697815,3.315145727,8.492083181,5.237294781,2.184437881,0.83171395,13.72601743,5.072275489,-2.66408947,3.508392003,10.3952333,3.53607616,8.226640965,10.16398917,4.839945697,13.78681401,-3.752999666,4.368229366,7.450398902,10.99777085,5.65798541,6.851661144,14.85292549,-1.228855892,9.126104672,14.04519948,6.345746734,1.141125122,10.44843031,6.278436234,7.958484616,1.452164774,-4.424476192,27.57135315
463,16-Nov-97,11,1997,13.34278184,-1.433501527,22.44055596,11.28764026,18.43558117,-3.212887181,3.836802107,8.628875489,9.645589744,23.49092546,12.42486203,24.79208086,-2.338393499,3.719551557,3.506220696,1.899453907,11.11176444,6.951541241,16.14648132,1.359884249,8.957828421,3.406340599,1.506990262,-2.929531686,12.4997721,8.997454764,-0.206170544,6.163899818,10.95217341,1.612841453,7.404801466,9.18093016,3.808032296,11.686075,-5.187690417,2.712065354,12.35863718,8.670130312,5.72529591,5.443026069,13.03879893,0.601555464,9.504997651,15.81481426,4.237408151,-0.275652351,10.93046035,3.755920941,7.529108762,0.104326282,0.121153907,27.30808224
464,23-Nov-97,11,1997,17.27936047,-7.617925186,23.88284628,17.96332201,20.06188972,0.420251373,3.940481991,9.44257259,10.51574081,25.50589787,14.83501221,23.95884201,0.002817704,9.765011601,10.62864875,7.113846399,15.12759576,12.06116819,21.80653447,-0.043322559,9.818751437,2.782089988,5.747008975,-0.352190904,18.61797091,14.53754322,1.183465598,10.52388321,11.21598715,1.027674359,7.997025307,12.17461896,4.559304335,14.81275632,-0.307136295,8.306436479,17.93563786,8.424772682,7.856976039,5.780121399,15.76216008,4.414369628,14.09568236,23.24991044,7.908544568,-0.617090294,12.08830953,2.928110348,10.81212415,4.237408151,3.119185318,27.58438099
465,30-Nov-97,11,1997,13.79332793,-4.657891638,18.39975461,11.02545501,18.18588093,-2.528382816,4.404598749,8.17615809,8.822121765,23.24882479,13.3807797,23.39973059,-1.40256041,4.296576252,6.136215661,1.554216178,5.51196505,8.501854063,15.38163862,0.183578968,8.420972895,3.065988309,2.795660653,-1.212571094,12.59693807,7.403172987,-1.460642858,1.709464591,8.005710532,1.324057692,7.43139997,5.92125632,4.034933822,12.95574646,-4.793055465,5.536935074,9.55330922,9.38991841,5.499480037,5.947311997,14.96800473,-0.239282967,10.32412302,14.84152613,2.925939042,-1.48127027,10.4115181,2.373884371,9.245526526,0.688407723,-1.615891271,28.19886072
466,7-Dec-97,12,1997,10.21338639,-4.194317706,14.14996502,4.810090232,13.7640153,-4.766456961,2.31145931,6.06727668,6.381573291,22.75919518,8.990398017,23.07512027,-2.594607663,0.31494301,1.037445238,-0.823907235,1.017903479,4.02407729,14.47728947,-1.543152504,5.883258456,2.157839377,0.181950488,-1.230484372,11.06888114,1.506990262,-1.652803481,0.034301648,3.84114472,0.23460467,4.046876008,1.899453907,1.320257906,8.854691363,-2.58700809,0.943536233,5.400142766,8.160958945,3.419368437,3.494278511,10.8539218,-1.086092491,7.031336753,13.75478724,-1.366733853,-2.543039134,7.092133334,0.869168986,4.01593489,-0.261538859,-2.793825031,27.98173007
467,14-Dec-97,12,1997,12.09210931,-8.3360848,17.41235299,12.75707192,15.16559362,-0.354905037,2.640955067,6.573733914,8.653845515,18.5463178,12.50302906,23.24068239,-2.682002748,2.825516117,6.334890202,0.473991208,6.150871979,8.520852993,16.79733044,-1.718485502,8.197328328,3.203323443,1.90053956,0.153180677,13.04802699,9.355177503,-0.811422223,4.837231563,6.930371002,1.473877839,5.876744536,5.596646002,2.775576069,12.20230311,-0.305507815,3.917683273,12.70333208,5.95654005,6.161728511,4.818775458,13.101224,5.140671643,11.06508135,18.49854906,-0.378789408,-1.330907296,10.84035113,0.888710745,8.190814409,1.172066239,-2.306366729,27.51001374
468,21-Dec-97,12,1997,13.91817805,-5.915620911,13.101224,8.973027565,11.70833089,-6.074126284,1.871226923,7.192013432,8.884546827,26.01561206,13.26570046,23.44098541,-7.258573964,0.007703144,3.478536539,-0.384217674,0.300286691,8.69944295,15.69919219,-1.718485501,7.714755464,1.370197955,-0.485183425,-2.002926649,12.91666294,4.818232632,-5.486245056,0.433279212,0.795344566,0.066871245,6.50533776,-0.276738004,1.180751465,12.57359652,-2.299309983,2.297888645,5.76057964,1.237205433,4.055018407,3.494821337,14.37469524,-0.146459616,11.03359741,13.40683538,-3.280740508,-2.378562669,10.49891319,-0.24851102,8.173986784,-1.324393377,-6.830826589,27.46658761
469,28-Dec-97,12,1997,9.328036173,-11.48502201,19.11791423,10.19873007,17.56922989,-1.274453328,0.951678632,4.391028083,2.90205467,18.40409723,6.718125795,22.53717909,-0.62089008,1.422852136,3.322745299,-1.049180282,7.028079793,3.672868468,15.6769363,-1.184886936,2.589929365,0.554872375,-0.068835409,-3.020726558,11.47817241,7.789665539,1.003789988,2.880884432,9.591307085,-0.593205922,3.633242125,0.71609188,0.841484829,5.454425428,-2.477357114,2.16218199,12.14096371,6.646472681,1.326771825,2.264233394,7.814092736,1.941251557,4.743865385,16.74521908,1.039616544,-3.298653786,4.882286173,3.117014011,2.16869591,-1.061665294,-0.613833334,26.71531557
470,4-Jan-98,1,1998,16.92218056,-9.936880498,15.8973239,13.19567583,15.62591059,-4.053725612,10.13359087,10.94511667,16.26047491,24.96958517,17.20010779,22.69297033,-5.04275571,6.451055097,11.08625159,-1.933444842,3.140898382,14.1700496,18.42961008,-0.087834341,15.15962253,8.10721911,4.297119079,-4.574296338,16.76856063,8.671758792,-5.47593135,-3.502756595,4.697182296,3.705438065,14.60593938,1.446193681,11.2149015,17.44980803,-10.76251978,10.2687547,10.40066157,1.68395174,13.13867903,10.68727403,17.6571678,-4.603066149,15.79418685,18.17773853,0.752461263,1.281717216,17.75270528,-1.933987669,15.40498016,-0.752796948,-3.103236204,25.87013453
