weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
278,1-May-94,5,1994,0.010424858,0.00339743,0.004559715,0.008985287,0.006627858,0.003919144,0.005791715,0.006510001,0.00695043,0.014553858,0.009480287,0.014727287,0.004049001,0.005597287,0.006274001,0.005839715,0.007833287,0.007824287,0.012408858,0.005187144,0.006812715,0.005710287,0.005018572,0.004707001,0.01016443,0.007958858,0.004321858,0.006183858,0.003538144,0.005179287,0.006453858,0.003354287,0.005519001,0.008532858,0.003995287,0.005866287,0.009183287,0.006438715,0.006399858,0.00621643,0.009439858,0.005476001,0.008774144,0.011271144,0.005279858,0.004731144,0.007273715,0.004867858,0.007320715,0.004723287,0.004470715,0.01340943
279,8-May-94,5,1994,0.01345543,0.003569715,0.005197144,0.01200843,0.008158858,0.004415001,0.006137858,0.006726572,0.006943572,0.015463001,0.01088443,0.015106572,0.004711144,0.00649543,0.006587287,0.007033572,0.009535001,0.007595572,0.016927572,0.005810144,0.006789572,0.006039572,0.005517858,0.006197858,0.01406543,0.009345858,0.005490858,0.007516572,0.004446572,0.005334858,0.006597001,0.005446858,0.005742001,0.008449858,0.004764715,0.006082715,0.011921287,0.007399144,0.006280715,0.006486858,0.009932001,0.005780715,0.009454572,0.015268858,0.005471858,0.005041144,0.007322715,0.006218715,0.006989287,0.006107287,0.005011572,0.013917001
280,15-May-94,5,1994,0.011095287,0.003828144,0.004110001,0.009970858,0.005722287,0.003716715,0.00664443,0.00729043,0.008010715,0.014463572,0.010115858,0.01420143,0.003915715,0.006762858,0.007571572,0.007444858,0.009692572,0.008560572,0.013045572,0.005727001,0.007835715,0.005852572,0.006711858,0.00705843,0.011146144,0.00899443,0.005200144,0.008788144,0.002909715,0.005706144,0.007346287,0.00418343,0.006824572,0.00857543,0.008711858,0.00717543,0.010588287,0.006172001,0.007512287,0.00628443,0.009506001,0.008799287,0.009431287,0.013044572,0.00429243,0.005905287,0.00823143,0.005614572,0.008379001,0.00636743,0.003801001,0.014024572
281,22-May-94,5,1994,0.011348287,0.004150144,0.006948572,0.011327858,0.005904858,0.004657572,0.009284001,0.008854287,0.00996643,0.011107858,0.010487858,0.01429343,0.004502287,0.008992715,0.009368858,0.00948443,0.010197144,0.010201572,0.013716858,0.007286858,0.009831858,0.008867287,0.007938715,0.00842843,0.011692858,0.010825715,0.005714858,0.008426287,0.003518144,0.00832243,0.009315287,0.005925001,0.008670715,0.009826001,0.007462858,0.008523858,0.012102715,0.007308144,0.009048144,0.009013858,0.01045043,0.007100144,0.01043043,0.014166715,0.004999287,0.007271287,0.010169715,0.00630043,0.010012572,0.008220001,0.004392144,0.014296144
282,29-May-94,5,1994,0.014559144,0.004068572,0.005175715,0.014389858,0.005878572,0.005388144,0.008335144,0.008737287,0.009462858,0.01663743,0.013524572,0.014657858,0.005201858,0.008040715,0.008642572,0.009197572,0.013906858,0.01069443,0.016181715,0.008146715,0.009147715,0.008182572,0.007693001,0.00767843,0.014712858,0.012841001,0.005555287,0.009905572,0.00365043,0.00805143,0.008435858,0.005751715,0.008128001,0.011307858,0.007465287,0.00820543,0.014859287,0.00692643,0.008541858,0.008452144,0.013162001,0.007132715,0.01306743,0.01635143,0.006160572,0.00777943,0.010291858,0.005475287,0.009328144,0.007913001,0.004675001,0.01465543
283,5-Jun-94,6,1994,0.017238001,0.004879144,0.005116001,0.016558287,0.005269858,0.004144715,0.00949443,0.010588858,0.012233572,0.017439144,0.015670287,0.015353858,0.004127287,0.009705144,0.01068043,0.01142043,0.014619572,0.014195287,0.018263001,0.008041144,0.011670858,0.009095858,0.008339572,0.009332858,0.017119858,0.014528001,0.004903287,0.011953001,0.002850572,0.008692572,0.010411001,0.00382643,0.009301287,0.014062287,0.008265287,0.009049858,0.017083287,0.00744243,0.010909287,0.00960843,0.015502001,0.010009572,0.015581287,0.016723715,0.004354001,0.008118858,0.013281144,0.006059001,0.01286043,0.00866943,0.003440572,0.014539144
284,12-Jun-94,6,1994,0.017023287,0.00587143,0.005647572,0.017145572,0.004739715,0.004714572,0.014779287,0.013847287,0.016755858,0.017818287,0.015749858,0.015091572,0.004272001,0.01564243,0.015448572,0.016068287,0.016377001,0.016218001,0.018357144,0.013163572,0.016624144,0.013971001,0.014623144,0.01381243,0.016839858,0.016877144,0.005217001,0.015284715,0.003744144,0.014528715,0.015231572,0.004234287,0.015457144,0.016078715,0.008855715,0.014781144,0.016245858,0.006670572,0.016546001,0.013537572,0.016563715,0.011036572,0.015996572,0.015959144,0.005225001,0.014058715,0.017253144,0.005710287,0.015902572,0.014563858,0.004845287,0.01391043
285,19-Jun-94,6,1994,0.016494858,0.006329144,0.008280858,0.01663043,0.004821572,0.006828287,0.013197715,0.013830858,0.016346858,0.017710287,0.015402287,0.014845001,0.00446543,0.014579715,0.014607715,0.014621001,0.015242572,0.016120287,0.01778343,0.010377001,0.01579143,0.012093287,0.012655715,0.013135001,0.016518572,0.017107001,0.006928572,0.014475001,0.003776287,0.011129001,0.014213572,0.006540287,0.012993144,0.016104001,0.010848287,0.01406143,0.015362572,0.008572572,0.014690858,0.013026715,0.01616143,0.012288715,0.015850144,0.016195287,0.005989144,0.010686144,0.017312001,0.00721043,0.016628144,0.012505287,0.006091001,0.01277743
286,26-Jun-94,6,1994,0.016861715,0.005202572,0.007847858,0.017680572,0.00536543,0.00486143,0.014133144,0.01385443,0.014699715,0.017965287,0.015413287,0.015415572,0.004735715,0.012764715,0.01293543,0.012803001,0.012711572,0.013949572,0.019310715,0.013444287,0.014380001,0.01401743,0.011686287,0.010831715,0.017405715,0.014594001,0.005907144,0.011805572,0.00430843,0.013273287,0.014496144,0.004730572,0.013279144,0.015405001,0.008785715,0.012524572,0.016918715,0.008433001,0.01336443,0.01407643,0.016142572,0.008521144,0.015576858,0.014466001,0.004980001,0.01222343,0.014999001,0.006932287,0.013628144,0.011356572,0.003713715,0.013881001
287,3-Jul-94,7,1994,0.016934572,0.006156144,0.006073572,0.017677001,0.00631243,0.004726287,0.015940572,0.015868001,0.017405715,0.017717715,0.015253858,0.016109858,0.004612144,0.016498858,0.016529715,0.015576858,0.014966001,0.016508287,0.018880858,0.012263572,0.017259715,0.014766858,0.014938287,0.013137287,0.01790743,0.016931144,0.006124144,0.01441543,0.00358143,0.013692144,0.016533858,0.004503572,0.015641572,0.016604572,0.009883287,0.016033858,0.015262858,0.008381858,0.016617144,0.015261715,0.016882715,0.011590287,0.015748144,0.014974144,0.004695858,0.013085287,0.017773715,0.007268715,0.016562715,0.01444943,0.005059858,0.01439443
288,10-Jul-94,7,1994,0.01681843,0.006626287,0.006104144,0.015998858,0.006283287,0.00493043,0.013248572,0.01556943,0.015256144,0.018056858,0.016047572,0.016979287,0.004467001,0.01375143,0.01351643,0.014020858,0.012991858,0.014852001,0.018169287,0.011154001,0.014874858,0.012523001,0.012065287,0.011588001,0.016639001,0.015007715,0.005901287,0.013407572,0.004060001,0.011643572,0.014454001,0.00487743,0.013087144,0.016401858,0.01007443,0.013184287,0.015507001,0.008477572,0.01362643,0.01324443,0.016532144,0.010905287,0.015363144,0.014980144,0.004511572,0.011305858,0.015860572,0.007653572,0.014739858,0.011392858,0.00596243,0.014972144
289,17-Jul-94,7,1994,0.017787572,0.006087715,0.009455715,0.017742001,0.00649943,0.005840715,0.016074144,0.016606858,0.016867001,0.017562144,0.016343858,0.016575572,0.005481572,0.015367001,0.015497287,0.014462144,0.014295715,0.016151572,0.018900144,0.014288572,0.016680001,0.015587001,0.014052287,0.012772715,0.017539572,0.015966287,0.006937858,0.013378287,0.00613943,0.014978287,0.01659843,0.007638287,0.015444572,0.016374858,0.010169001,0.014527144,0.015351144,0.011046715,0.016006715,0.015662715,0.017125144,0.010727287,0.01648443,0.013049001,0.005516001,0.014091287,0.017178858,0.008663858,0.015814001,0.013562715,0.00549843,0.014018144
290,24-Jul-94,7,1994,0.015741144,0.007311287,0.009340858,0.014330572,0.006411001,0.006543001,0.015460001,0.016381572,0.01593443,0.01750743,0.01502543,0.016914715,0.006053144,0.011388858,0.012089287,0.011233572,0.010941715,0.013658858,0.016667001,0.01419343,0.01562243,0.014924858,0.01101643,0.010149287,0.01530443,0.012506715,0.007449001,0.011040287,0.004827287,0.014210715,0.016199715,0.008869572,0.014088572,0.016315572,0.007523287,0.012260001,0.013336715,0.009941287,0.013911287,0.01515343,0.016474001,0.008194001,0.014342858,0.009997572,0.006661572,0.012348715,0.016263001,0.008719144,0.01405443,0.010655001,0.006341715,0.01483143
291,31-Jul-94,7,1994,0.016325144,0.008412858,0.008073287,0.014757001,0.00605743,0.007125715,0.014629001,0.015545144,0.015308858,0.017996715,0.015868858,0.017132858,0.005891715,0.012839287,0.01274043,0.013370715,0.012802572,0.01376143,0.016813572,0.013193287,0.015034858,0.01393943,0.011898858,0.011973572,0.015924287,0.013800715,0.007257001,0.013498001,0.00402543,0.01310443,0.015324572,0.009052858,0.013514858,0.015507144,0.009578715,0.012805287,0.013061858,0.009220715,0.013946144,0.014129715,0.016469715,0.010492858,0.014276858,0.012859287,0.006106001,0.011962715,0.015582858,0.008448572,0.01404243,0.011560001,0.006910001,0.014031572
292,7-Aug-94,8,1994,0.016313572,0.008885572,0.011411287,0.015565858,0.005464287,0.006750144,0.010696572,0.013268144,0.01317043,0.017328001,0.015158858,0.016672858,0.004811144,0.012519715,0.012919001,0.01355043,0.013090715,0.013859287,0.018041144,0.009071287,0.012907001,0.00999043,0.010778572,0.010649144,0.016500144,0.015820858,0.006594858,0.014687144,0.006506572,0.009849858,0.011799287,0.007317715,0.010573287,0.013573287,0.008864715,0.012229858,0.01473243,0.009027001,0.012175287,0.010485287,0.014447572,0.011492001,0.015111858,0.014415144,0.007956001,0.009864572,0.013522858,0.007755572,0.013828858,0.01062643,0.006742144,0.014541287
293,14-Aug-94,8,1994,0.016881144,0.007183715,0.012258858,0.013359287,0.005955287,0.00689643,0.012991572,0.014161715,0.014396144,0.017836144,0.015726287,0.01663743,0.004287572,0.01229043,0.012302572,0.012306144,0.009951144,0.013622715,0.01869243,0.011155287,0.01406043,0.01269943,0.011582858,0.010686858,0.01674243,0.012093001,0.005424001,0.010172715,0.006943001,0.01165743,0.013826287,0.00863543,0.011975287,0.015819572,0.007859572,0.012119715,0.012097144,0.008215572,0.01287443,0.013218144,0.016747572,0.009271001,0.015198001,0.015458572,0.00714743,0.011094572,0.014724287,0.007869001,0.013541715,0.011252572,0.00546543,0.015041287
294,21-Aug-94,8,1994,0.014865001,0.005939572,0.010261001,0.014153715,0.00497943,0.006052858,0.011839144,0.012708287,0.012661858,0.017484858,0.014055715,0.016480287,0.003991287,0.013458572,0.013149287,0.01343443,0.01259543,0.013554144,0.018128715,0.010345572,0.012511001,0.011417287,0.013082858,0.012669144,0.015184001,0.013475001,0.005283144,0.012294572,0.004061858,0.01114543,0.012373572,0.008165144,0.011401715,0.013070001,0.009480287,0.013244715,0.014244715,0.007938287,0.012045144,0.011844715,0.014176858,0.010378001,0.01387243,0.016548715,0.005439858,0.01060943,0.012775858,0.006658287,0.013212287,0.012841001,0.004115572,0.014821572
295,28-Aug-94,8,1994,0.017069572,0.005491144,0.010998715,0.01483043,0.005290858,0.006600858,0.010072858,0.01205643,0.011840287,0.01772643,0.015605858,0.016741572,0.003709715,0.010216287,0.010668715,0.010309572,0.012763001,0.012459715,0.018442858,0.007955144,0.011686715,0.00950843,0.009227001,0.008321715,0.016590572,0.012877858,0.005348144,0.010277001,0.003824572,0.008789858,0.01110843,0.008559287,0.009551715,0.014683144,0.006278715,0.010443858,0.014061287,0.007871858,0.010892858,0.010451858,0.015778287,0.007971144,0.014403572,0.015784144,0.005791287,0.008330715,0.01276243,0.006878858,0.012085001,0.009018144,0.006240144,0.015078001
296,4-Sep-94,9,1994,0.014814144,0.004342144,0.011071144,0.013346287,0.004611715,0.004688144,0.008124287,0.010303287,0.008992001,0.017519144,0.013463144,0.016071287,0.003289287,0.010081858,0.009878001,0.011119572,0.011558144,0.010341715,0.017794287,0.007454144,0.009098287,0.007995572,0.009085715,0.010025715,0.015127287,0.012317001,0.003936715,0.01113143,0.004523858,0.007543001,0.008457572,0.008568858,0.00774743,0.011130858,0.007978572,0.009371144,0.014300572,0.007591287,0.008371287,0.008584001,0.012882572,0.010043001,0.012009572,0.01441643,0.004521715,0.007246715,0.009614144,0.006229144,0.010025287,0.009841572,0.003757144,0.014749572
297,11-Sep-94,9,1994,0.014911287,0.004999144,0.007958287,0.013588001,0.004989287,0.004920287,0.01020843,0.011282287,0.010556572,0.017191715,0.013743144,0.01656843,0.003933287,0.01169243,0.012155858,0.01313043,0.010948715,0.012295144,0.016632715,0.008447001,0.01114743,0.009546001,0.01210543,0.013254001,0.015098858,0.012842572,0.005342287,0.010068144,0.003219715,0.009329858,0.010840858,0.007039001,0.010453144,0.012519858,0.010233572,0.011485715,0.013422858,0.007473144,0.011336715,0.009998715,0.01380543,0.01048843,0.012903572,0.014861144,0.004144144,0.009037287,0.01110843,0.006451001,0.011548287,0.013356715,0.00516543,0.01449543
298,18-Sep-94,9,1994,0.013328715,0.004187144,0.009135858,0.009159287,0.006578858,0.004028858,0.009358858,0.01108843,0.009693001,0.016973858,0.011851001,0.016135144,0.003706572,0.00890543,0.008799572,0.00917143,0.007583144,0.009588001,0.012778715,0.007163144,0.009895144,0.008837287,0.008938858,0.009845287,0.011433144,0.008823715,0.004071144,0.006903287,0.004895144,0.008331858,0.009957287,0.005179572,0.00885843,0.010392001,0.006781572,0.008365715,0.008446144,0.00769943,0.009051715,0.009522572,0.011781858,0.006060858,0.010508715,0.008274715,0.004090001,0.007985572,0.009940144,0.006000287,0.009205572,0.009580144,0.003992572,0.014492144
299,25-Sep-94,9,1994,0.010757572,0.003388144,0.008768715,0.00976743,0.008824715,0.003565715,0.009305858,0.010746287,0.009977287,0.01689043,0.010546572,0.016294144,0.00431343,0.008108572,0.008167715,0.008213858,0.008436572,0.008516858,0.012191001,0.007742001,0.010154001,0.008960287,0.007855858,0.007064715,0.01046743,0.008719001,0.004304572,0.007883572,0.005529858,0.008497001,0.009940287,0.00404543,0.008645715,0.010491001,0.005344715,0.008210715,0.009672858,0.008024572,0.009088858,0.009600715,0.011181001,0.00600043,0.008746715,0.009227715,0.00434343,0.008429287,0.010397715,0.00687343,0.009296715,0.00787143,0.004085001,0.014153001
300,2-Oct-94,10,1994,0.011694001,0.004062144,0.006799715,0.01129743,0.007610715,0.004492572,0.005805144,0.007177144,0.006863001,0.016556287,0.010668715,0.016291144,0.00378343,0.00756343,0.007630858,0.008274715,0.01063643,0.008585001,0.014168001,0.005125001,0.006661144,0.00545543,0.006523001,0.007183572,0.011676858,0.01097343,0.00420643,0.008874144,0.00464143,0.005217572,0.00609443,0.004915144,0.005565572,0.008399144,0.006557572,0.006476001,0.011785287,0.004853144,0.005919715,0.005783715,0.00989743,0.007370858,0.009908001,0.013273001,0.005739858,0.005195572,0.007058144,0.004321715,0.007580001,0.00686343,0.004921715,0.01364943
301,9-Oct-94,10,1994,0.010653144,0.003440287,0.005281001,0.008006572,0.005322144,0.003205715,0.005692572,0.007851287,0.007441715,0.016273287,0.009909001,0.016273001,0.003426287,0.005885858,0.006278287,0.005682001,0.00644643,0.007452144,0.010797001,0.004875287,0.007086144,0.005492572,0.005709858,0.005459715,0.010089572,0.007024715,0.004135287,0.005672144,0.003462287,0.005085001,0.00655143,0.003848144,0.005338287,0.00885443,0.005698858,0.005589715,0.007495001,0.005307001,0.005872001,0.005944572,0.010012858,0.005250572,0.008661001,0.007841287,0.004350715,0.004860287,0.007737715,0.004617287,0.006563144,0.005168715,0.004100858,0.013946858
302,16-Oct-94,10,1994,0.01217343,0.002462572,0.005934572,0.012099001,0.003556001,0.00316743,0.006618144,0.00779543,0.006800572,0.013697715,0.009810572,0.015535287,0.003666287,0.00806843,0.00770343,0.008596144,0.00924843,0.008294715,0.015604287,0.005967287,0.00669143,0.006533001,0.007823001,0.008295144,0.01344643,0.010190287,0.003853572,0.007884715,0.002795001,0.006224144,0.006794572,0.004518858,0.00621243,0.007368572,0.00680043,0.006815715,0.012021287,0.005211144,0.006388858,0.006840144,0.00863043,0.006598287,0.009452715,0.014179144,0.004707858,0.005712715,0.006946001,0.004651572,0.007094572,0.008255715,0.004238572,0.01343443
303,23-Oct-94,10,1994,0.00765643,0.002825287,0.005824715,0.005475715,0.005788287,0.002413572,0.005719858,0.007075287,0.006257287,0.015056858,0.007330001,0.015913572,0.003344001,0.004318144,0.00470043,0.004330287,0.004550287,0.005264001,0.010285572,0.005709572,0.006008287,0.005648858,0.004968858,0.004463715,0.007690858,0.004796715,0.003335858,0.004212858,0.003172001,0.005358144,0.005984144,0.004510715,0.00533643,0.00660943,0.003731001,0.00446243,0.005931572,0.005779144,0.005566572,0.00618543,0.007678715,0.00372543,0.005923715,0.010227144,0.00398443,0.005151715,0.006249001,0.004914001,0.005128144,0.004507572,0.002976144,0.01415343
304,30-Oct-94,10,1994,0.00904243,0.00234443,0.005181144,0.009128287,0.003663287,0.00276143,0.006948858,0.008113858,0.007328858,0.014428144,0.008574144,0.016349572,0.002569287,0.006624001,0.007010287,0.004965715,0.006521715,0.007215144,0.012020001,0.006203858,0.007254858,0.00679043,0.006418715,0.003806001,0.010001001,0.008362715,0.002632572,0.004148144,0.002107715,0.00643243,0.007147001,0.003606287,0.00645743,0.00813043,0.002828858,0.006700572,0.009277715,0.004500572,0.006675715,0.007406858,0.008798287,0.003078715,0.00800543,0.011499572,0.002946858,0.00635443,0.007345858,0.003524287,0.006297572,0.004779715,0.002398001,0.015111001
305,6-Nov-94,11,1994,0.009979287,0.002020858,0.005910144,0.007851001,0.005496001,0.003224001,0.00494643,0.006345144,0.005703144,0.015050144,0.009061572,0.014580001,0.003195001,0.00537543,0.005986715,0.004433144,0.005683001,0.007005144,0.011199858,0.004357001,0.005598572,0.004744572,0.005059287,0.003732858,0.009824572,0.00659843,0.003083572,0.004417287,0.003199144,0.004533287,0.005382287,0.004514001,0.004753001,0.007031715,0.003194858,0.00548543,0.007192858,0.004243287,0.005176001,0.00526843,0.008658144,0.003583001,0.008448287,0.009120572,0.004370572,0.004453287,0.00574443,0.003436287,0.005801715,0.004253572,0.003793287,0.013134715
306,13-Nov-94,11,1994,0.008523287,0.001725858,0.004423572,0.008458001,0.00452043,0.002011144,0.005299287,0.00766643,0.006919001,0.012933144,0.008161715,0.013264715,0.001881572,0.005422001,0.006206572,0.004463858,0.005266287,0.007353715,0.010774001,0.00419143,0.006869715,0.005028715,0.005393144,0.004052001,0.009078572,0.006028001,0.00212943,0.003946715,0.002138001,0.004365715,0.006614001,0.003123858,0.005222572,0.00686543,0.003415144,0.006181001,0.007345001,0.003865715,0.006296715,0.00576043,0.008226572,0.003335858,0.007694572,0.011493715,0.002807715,0.004247144,0.006550715,0.003256858,0.006785572,0.004558287,0.00245743,0.01454243
307,20-Nov-94,11,1994,0.006323572,0.001214001,0.004045287,0.005518287,0.00408843,0.001930715,0.003524572,0.005007715,0.004287287,0.012187001,0.005605287,0.014409287,0.00200643,0.003501287,0.00362443,0.003218144,0.004622001,0.004328858,0.008257858,0.002831144,0.004194572,0.003444715,0.003223001,0.00247143,0.00649643,0.004885001,0.002330001,0.00351943,0.002190858,0.003101001,0.004098715,0.00334543,0.003305287,0.00446143,0.00223643,0.003108144,0.005844001,0.003808572,0.003676858,0.003837572,0.005779001,0.002476715,0.004803287,0.008022001,0.002948715,0.002870001,0.004220144,0.002987144,0.003956287,0.002947144,0.001875858,0.013797858
308,27-Nov-94,11,1994,0.007372858,0.001104858,0.002503572,0.004984144,0.004580572,0.00183843,0.00360843,0.005246572,0.004663144,0.014077858,0.006251144,0.01389543,0.003053858,0.003416144,0.003538572,0.003191715,0.003928144,0.004562858,0.008881715,0.002863858,0.004392858,0.00329243,0.003447858,0.002803287,0.006923715,0.004166858,0.002972001,0.003483287,0.002121144,0.002928858,0.004368572,0.001936144,0.003070144,0.005494715,0.002766572,0.003338144,0.004922144,0.004234001,0.003532858,0.004184858,0.006430287,0.003120144,0.005196858,0.00646443,0.002709001,0.002970715,0.004803001,0.003450001,0.003896144,0.003063572,0.001981144,0.013244144
309,4-Dec-94,12,1994,0.01069743,0.00152643,0.006168715,0.007691001,0.005006144,0.002278144,0.00473443,0.006405287,0.006657144,0.014495001,0.009288001,0.01342343,0.002072287,0.004365715,0.005606144,0.00270543,0.003848572,0.00750143,0.011206287,0.003451715,0.006409715,0.00439943,0.004091572,0.002027572,0.010651715,0.005389858,0.001847572,0.002491858,0.002543287,0.00388543,0.005778287,0.003739001,0.004652858,0.008533858,0.001322858,0.005390144,0.005954572,0.003211572,0.005395001,0.005037287,0.009487858,0.001798287,0.008903572,0.010215572,0.003485144,0.003528287,0.007066001,0.002450287,0.006939572,0.00299843,0.00255243,0.013966001
310,11-Dec-94,12,1994,0.005452715,0.00250643,0.004133001,0.004323858,0.005031287,0.001729715,0.002816287,0.004703858,0.004143001,0.01081843,0.005266287,0.013420858,0.00252743,0.002581858,0.003147001,0.001724001,0.00315543,0.003920572,0.00697543,0.002026858,0.003949572,0.003042858,0.002451144,0.001751287,0.005355287,0.003061144,0.002471715,0.002465715,0.002295287,0.002627144,0.003932287,0.002743144,0.002589001,0.004888144,0.001670572,0.003186287,0.004285858,0.004599144,0.003138858,0.003447572,0.005481144,0.001902572,0.00434743,0.006644715,0.002973572,0.002280572,0.004255144,0.00348643,0.004069715,0.002136287,0.002263144,0.013350715
311,18-Dec-94,12,1994,0.005494001,0.002182572,0.005177572,0.004830858,0.005005715,0.00180843,0.00351343,0.004758001,0.004148001,0.009563287,0.005194144,0.013934715,0.00266643,0.003453144,0.00380943,0.002750144,0.003773715,0.004148572,0.007075715,0.003004572,0.00407643,0.003575858,0.003648144,0.00221143,0.005498715,0.004122001,0.002613001,0.003313715,0.002836715,0.003109715,0.004042715,0.002427715,0.003282572,0.004510715,0.002553715,0.00367143,0.004407858,0.00503743,0.003660858,0.004176287,0.005331858,0.002596287,0.004666715,0.005838858,0.003132144,0.003056001,0.004158001,0.004100715,0.003733144,0.002962144,0.002299858,0.013708715
312,25-Dec-94,12,1994,0.005615858,0.00208543,0.006711572,0.004588144,0.005456858,0.00242743,0.002761001,0.003977715,0.003297287,0.009600144,0.004904715,0.013268858,0.002795572,0.003193858,0.003441858,0.002804572,0.003880572,0.003970001,0.006957858,0.002311858,0.003213858,0.002766858,0.002985858,0.002503572,0.005942572,0.003702287,0.002788287,0.003466001,0.00412043,0.002437001,0.00320043,0.004147715,0.002616715,0.003787144,0.002607858,0.002999572,0.004820572,0.00406943,0.002830572,0.00314643,0.004601001,0.003070572,0.00458443,0.005988287,0.003810144,0.002190858,0.003300001,0.003210001,0.00337643,0.002902287,0.003078715,0.012469144
313,1-Jan-95,1,1995,0.00417043,0.002689858,0.005856287,0.002856144,0.005712287,0.001692287,0.002600715,0.003405287,0.002811572,0.010716287,0.004138144,0.01352243,0.00174543,0.001582572,0.00207543,0.001408572,0.001875858,0.002675287,0.005844858,0.002408287,0.002738715,0.002642144,0.001872144,0.001140287,0.004528287,0.001988572,0.001346144,0.001394001,0.003633572,0.002472858,0.002782715,0.003222572,0.002442144,0.003700001,0.000874715,0.002150858,0.002441144,0.003553001,0.002186287,0.003106144,0.00431843,0.00116943,0.003088287,0.004387144,0.002834715,0.002141287,0.002872858,0.002098287,0.003098715,0.001327001,0.001578001,0.012865572
314,8-Jan-95,1,1995,0.007621144,0.001002715,0.006481144,0.007091287,0.008069572,0.002593001,0.003002572,0.004275144,0.004723287,0.008897287,0.006481572,0.013807572,0.003850287,0.002965144,0.003936572,0.001970715,0.003444287,0.005995001,0.009403001,0.002235001,0.004453715,0.003006858,0.003146144,0.002043858,0.008142858,0.004196715,0.003774715,0.002566858,0.005650572,0.002817572,0.004221715,0.003628858,0.00339043,0.005753001,0.001459858,0.00356143,0.004894001,0.005838715,0.003587144,0.003497001,0.006308715,0.002488001,0.006498287,0.008649858,0.004383287,0.002488144,0.005167144,0.00429243,0.004625287,0.002301572,0.003135715,0.011812858
315,15-Jan-95,1,1995,0.005840572,0.002187001,0.004747144,0.004692287,0.00515543,0.001928287,0.006279715,0.005520572,0.00640943,0.008432715,0.005804715,0.013522572,0.002165001,0.00313943,0.004182572,0.002294001,0.003239715,0.005089001,0.006549001,0.00412243,0.006456144,0.005050144,0.003551715,0.002121572,0.005618858,0.003354572,0.00254143,0.002678715,0.003093715,0.004888858,0.006758144,0.002605001,0.006444572,0.006268572,0.001636858,0.004240144,0.004127144,0.004233001,0.00618943,0.006391287,0.006257715,0.002119858,0.005198287,0.00592343,0.003201858,0.004456572,0.006704144,0.00346143,0.004736144,0.002521287,0.002707001,0.012928858
316,22-Jan-95,1,1995,0.004571572,0.001516287,0.005456572,0.004279287,0.007316001,0.002123001,0.002625572,0.002748572,0.002463715,0.005856287,0.003870858,0.014816144,0.002410287,0.001838287,0.002140715,0.001921858,0.003240858,0.00253143,0.006761287,0.002013144,0.002450287,0.002533572,0.002341715,0.00155643,0.005312858,0.002832715,0.002433715,0.002600715,0.004816001,0.002523572,0.002616715,0.00301943,0.002479287,0.00303443,0.001363144,0.00211143,0.004428572,0.004655572,0.002523572,0.002632287,0.003709858,0.001938001,0.003379001,0.006254001,0.003568001,0.002256715,0.002473858,0.003266715,0.002671715,0.001754572,0.002510001,0.01242943
317,29-Jan-95,1,1995,0.005301858,0.002420715,0.004508572,0.004357144,0.008342287,0.00245543,0.002198001,0.003062287,0.003000858,0.008660001,0.005246001,0.014338715,0.003749572,0.002586858,0.002650715,0.002586144,0.003836715,0.003510144,0.006344001,0.001893715,0.00269343,0.002043287,0.002264858,0.00225243,0.005098001,0.003440715,0.003423144,0.003317715,0.004385572,0.001990287,0.002506572,0.002734144,0.002031715,0.004279715,0.002211287,0.002382144,0.004124572,0.006509858,0.002141858,0.00243443,0.004919858,0.002823715,0.004396001,0.004552715,0.003978287,0.002027858,0.003197858,0.004429144,0.003310858,0.002211858,0.003043858,0.01257143
318,5-Feb-95,2,1995,0.003777572,0.003156858,0.004831858,0.00278343,0.007328144,0.002506715,0.00170843,0.002015144,0.00193743,0.005609287,0.002978572,0.011939572,0.00254143,0.001389001,0.001613715,0.001600001,0.002147858,0.001888715,0.006001715,0.00130443,0.001654572,0.001690572,0.001549715,0.001240144,0.003993572,0.001951572,0.00288343,0.002139715,0.003461144,0.001442144,0.001612715,0.002810858,0.001546572,0.002134572,0.001540001,0.001658001,0.002959858,0.004785572,0.001727001,0.001796715,0.002664287,0.002060001,0.002234858,0.005093144,0.003960715,0.001184572,0.001610144,0.003620144,0.002000144,0.001241858,0.003056144,0.012301144
319,12-Feb-95,2,1995,0.006882001,0.001387715,0.006805001,0.00306943,0.006420287,0.002113287,0.00219143,0.002615144,0.002404287,0.01331843,0.006356858,0.013333287,0.002371572,0.001943144,0.002236572,0.001920287,0.002279144,0.002886572,0.007767144,0.001828858,0.002349001,0.002004144,0.001965858,0.001356715,0.006441001,0.002176001,0.001759287,0.002073715,0.003580001,0.00203043,0.002262715,0.003635001,0.001994858,0.004196001,0.001114572,0.00222243,0.002974858,0.004294572,0.002090858,0.002336858,0.006072715,0.001678715,0.004275287,0.005985715,0.003442287,0.001762001,0.002728572,0.002799572,0.00282943,0.001551858,0.001933001,0.013177858
