weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
20,21-May-89,5,1989,22.15828612,2.570930433,22.47963947,20.68451185,12.72070254,2.767433669,12.89712119,14.76064497,14.97017604,20.72576667,19.68136826,24.1157189,-0.959071063,14.68953468,13.54417052,13.2787283,15.78441597,16.51017516,21.60623145,10.95054494,14.80678523,12.47480208,12.17516179,11.21870128,22.34013303,16.845642,2.016704457,14.61462461,12.90797772,12.709846,13.07842528,13.87258062,12.32932454,18.4220105,9.466456962,14.79267174,20.20573877,3.809117949,14.11848108,12.18059005,19.23407912,13.09091029,18.71893666,21.7093685,6.863060501,11.11827836,15.12705293,1.136239682,15.76216008,11.56665315,6.372888065,19.40398385
21,28-May-89,5,1989,21.71153981,3.494821337,20.66497009,20.52220669,15.60311188,3.415568651,12.29838343,17.11488401,15.0244587,22.01552271,20.16665526,24.46095663,0.541844536,16.91729512,17.28533157,15.04400046,17.1941367,18.08600083,22.48669622,10.47231468,15.29315788,12.53994127,14.56034195,11.28384048,20.90869924,16.96234973,3.937225031,15.57162793,12.33420998,11.96183092,14.60919634,14.86106789,13.09199594,18.35524283,8.917116423,16.2072779,20.13571414,7.687614134,14.44417705,12.74784387,20.19433941,11.94120351,18.55120324,20.38758569,8.467655984,10.7540417,14.51528734,6.521622559,16.99709063,13.02957088,6.846775703,19.52774832
22,4-Jun-89,6,1989,21.34567467,4.116900641,21.09271746,18.97243669,18.3872696,2.473764469,15.41475104,18.25156295,19.46369478,23.23362565,20.53523453,24.17977244,4.922455342,15.89895238,15.20033453,14.27535797,15.46469109,16.3826109,22.08880431,11.33106639,18.57508761,13.9659468,13.13270794,11.36472164,19.97666594,16.23441923,8.431829428,14.75955931,16.14648132,12.67727641,17.03943111,14.0924254,14.72698972,21.15894231,10.06790885,14.98917497,18.25590556,8.186471797,16.20076398,14.97560431,22.20225507,13.96648963,18.39486917,21.75225181,13.2439874,11.38263492,20.11508672,6.494481227,16.76041823,12.2815558,10.12816261,20.47878056
23,11-Jun-89,6,1989,21.77396487,3.907369567,25.04015263,18.01543337,19.03106197,4.666241179,13.26678611,18.31507366,18.3384152,25.35824903,20.44023987,23.98164072,4.496879274,14.49574558,15.75347485,12.83143916,14.37089545,16.99980476,21.73162439,9.323150734,18.06211646,12.30435452,10.78715412,10.06628037,21.40701408,15.32247052,7.831463187,14.30087082,20.0228062,10.75132757,15.55968575,16.21867726,12.44494661,20.85875919,9.756869201,15.88483889,17.2880457,8.044794049,15.24430348,13.19947561,21.72402482,12.90472076,18.96158016,20.23559423,14.70093404,9.376890569,18.63534136,6.429342034,15.9114374,10.79366804,10.51356951,20.68885446
24,18-Jun-89,6,1989,22.18977006,5.313833334,25.68340217,21.72511048,20.68396902,6.005394445,17.53828877,20.38975699,19.90935544,24.76656801,21.6236019,23.66083019,1.947765476,19.30193245,19.58800208,18.12996978,17.88732628,19.44469585,23.05774982,14.5207156,19.93595394,16.73001994,16.97212061,17.69028022,22.60448959,20.54826237,5.532049635,17.01011847,18.96972256,16.96669234,18.25699121,19.04951807,17.05951569,21.50689418,15.0222874,18.38238416,20.64162854,8.280380801,17.76681877,16.48954774,22.23048205,17.1637384,19.59614448,22.26413731,10.99614237,15.55100052,20.40061352,4.586445665,18.90946881,16.99926194,9.567965539,20.16231264
25,25-Jun-89,6,1989,23.92735806,9.012111082,25.68177369,23.28465135,18.87798486,6.521622559,16.22193422,21.4075569,20.03366273,24.74974039,23.72271243,24.11137628,5.823547528,18.37424176,18.60440025,18.53980388,21.20073996,21.04277741,23.03332262,14.45991902,19.79264771,15.13736664,15.11511075,17.37761209,23.62554646,22.3108204,9.600535136,20.5265493,16.78810239,15.57977033,18.31833062,18.56585956,15.79201554,21.37390165,16.07157125,18.61417113,21.81901948,8.2885232,18.33787238,15.14333773,22.82921981,18.84650092,22.4638975,21.64585779,13.2439874,14.56088477,20.07057494,5.690555007,19.9717805,13.42420583,12.67293379,20.09717345
26,2-Jul-89,7,1989,23.04037937,9.432801711,28.48655883,22.62131722,21.55791987,10.37949133,17.56054466,22.39170156,20.28879124,24.88924683,21.85593169,24.16131633,8.959999726,19.74705028,20.72576667,21.38747232,21.83856124,20.79036304,23.64997366,14.57336978,20.17534048,17.70330806,19.17491102,18.96917973,22.46064054,22.83573373,11.07593788,22.00738032,23.12071771,17.12248358,19.94626765,20.43372595,17.43406606,21.94278395,20.32407497,20.66605574,21.7256533,8.118075643,19.29107592,17.81241621,22.56703456,22.94592754,20.59277415,25.30776615,19.44252454,16.66596639,18.92521078,4.239579457,20.29530516,17.72827809,17.9774355,20.75887909
27,9-Jul-89,7,1989,24.14666002,9.963143316,29.89899369,24.18845767,21.57746163,8.922001864,16.81958633,22.12680217,21.19965431,25.09172116,22.84224765,23.8405058,8.67067314,19.8697291,20.76376453,21.22136737,22.79502174,21.74465223,23.98761182,13.76184399,20.32733193,15.50323178,16.96723517,18.94855232,24.04732275,23.10551856,10.37080611,21.55737705,21.70285458,14.61136764,18.32484454,20.1308287,15.55751444,24.2096279,17.78201792,19.97612311,23.25533871,9.041966546,18.2445062,16.94063666,25.19920083,21.23439521,22.07414799,24.10431954,18.66736813,13.4133493,21.91401414,7.417286478,21.49386634,17.48454894,16.35492674,20.77136411
28,16-Jul-89,7,1989,23.19074234,8.682072498,31.50738895,20.75996474,23.08760528,8.033937516,15.65902302,21.76147986,20.54391975,25.75288398,22.2027979,23.23742543,9.830150794,17.08177158,17.85204256,16.55088715,17.85475669,18.77701911,24.17325852,14.22053248,20.06080406,15.44949194,16.78810238,16.79135935,23.3856171,18.40626853,12.85478071,16.87224051,22.95678407,15.96300592,18.85247201,21.40918538,15.66825107,21.37878709,17.6756239,18.14734024,20.3734722,9.398060807,17.64739692,15.97603376,23.50286765,18.28901798,20.3327602,24.24816859,19.52503419,15.01197369,20.61503004,6.483081869,19.3866134,15.0060026,15.59659796,21.71316829
29,23-Jul-89,7,1989,24.81867937,7.642559525,30.58349805,23.60654753,22.19954094,7.154558395,20.04343361,23.56474988,23.15980123,24.1238613,23.74876811,24.58634958,11.71267351,21.10520248,21.81196273,20.84518853,21.20888236,23.83779167,23.79979381,17.9182674,23.04255068,19.65965519,19.58691643,19.37955666,23.7569105,23.18097146,14.86975312,20.93909753,23.1185464,19.73076548,21.89175825,18.06591624,19.32853096,23.44587085,17.80753077,21.58831817,21.38638666,8.601191332,21.45423999,19.41755452,24.43652943,20.42232659,23.76179595,23.42307213,19.28890461,18.7808189,22.99803889,6.797921307,22.14145849,18.53871823,17.76247616,21.49006655
