weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
10,12-Mar-89,3,1989,32.08572456,14.3385821,26.28286754,36.48001017,51.96000982,23.08715333,55.24572404,47.12286708,46.39000995,25.58715328,37.06715301,76.40715214,70.08858085,57.49715256,55.0328669,54.73000976,23.30001046,48.60429562,11.08858217,60.07000965,47.58858135,57.105724,67.51429519,75.42572358,25.17715328,33.7114388,74.44429504,41.48001006,50.31858129,55.08572404,51.81429554,19.26429627,42.31858147,44.39000999,61.5857239,52.88858123,19.9971534,92.97858034,43.83429572,55.44429546,39.71143867,69.56858086,50.12143844,23.40715332,46.78143851,69.46143801,49.83572416,85.01572337,46.71143851,75.08715217,37.85429586,55.28286689
11,19-Mar-89,3,1989,64.10429527,91.60429465,12.80286784,31.08572458,49.49572417,26.21286754,74.81715217,59.78286679,64.10429527,38.99858154,61.65715246,71.35429511,61.17572391,38.4614387,40.26572437,38.01429585,32.37143883,54.05000978,65.39000952,71.30143796,67.03286663,78.01429496,45.28000997,42.19286718,65.40715238,36.21143875,61.64000961,41.64001006,38.90858155,73.89143791,68.30000946,19.53143912,63.83715242,64.28572383,43.73143858,50.622867,24.80286757,69.37143801,74.15858076,83.1414377,63.76572385,36.85429588,59.83429536,48.65715276,66.49572378,80.08715205,66.65858093,61.96286674,78.46000923,42.01429576,43.96286715,48.8000099
12,26-Mar-89,3,1989,41.10572435,36.0342959,27.65715323,54.74858119,41.81715291,32.85429597,53.98143835,41.30143863,43.78429572,40.74572436,32.71143883,70.17429513,79.80143777,55.94429545,62.65572387,43.26429573,41.87286719,63.71286671,35.53143876,66.35429522,45.42715283,57.03286685,55.6771526,46.46143852,42.10572433,52.49715267,83.14000913,37.96143871,32.76429597,61.14000962,52.62286695,24.801439,58.76572396,39.35429582,48.78286704,73.26429506,38.81858155,87.26429475,56.4614383,54.65858119,32.01572456,27.92572465,55.85429545,22.72858191,53.49858122,70.46143798,46.64000994,81.80000916,65.69429523,41.40715292,41.46143863,48.74715275
13,2-Apr-89,4,1989,48.46286705,35.19429591,4.264296607,41.76286719,15.99858206,30.94143887,69.05000944,61.92715246,67.90572375,29.35286747,54.64000977,75.3900093,58.46286682,62.46286673,65.72858095,44.29858142,46.51429566,69.2471523,10.64001075,73.17572364,66.15715237,66.07000951,71.01429511,44.17572429,36.4085816,63.65858099,81.39000917,47.94429563,11.4614393,69.49715229,66.74715235,9.801439339,72.46000936,66.69286664,52.26715267,66.78286664,29.28286747,73.26286649,72.10429509,65.10286668,57.05143828,56.55143829,62.47858102,9.85572505,42.19429576,82.96000913,69.88858085,72.88858079,73.58572363,52.35429553,47.49715278,41.98001005
14,9-Apr-89,4,1989,55.39000975,54.44286691,8.262867943,51.01286699,18.30143915,43.60286715,65.24572381,46.89000994,52.74858124,42.65858146,68.62143802,65.90858094,36.85429588,59.21000966,56.96143828,58.44429539,45.12143855,59.49858108,58.73000967,62.6742953,55.64000974,71.92429509,71.51572367,67.06858092,56.80000972,41.03429579,35.10572449,40.60715294,18.78429628,73.78286648,60.7114382,30.0857246,73.44429506,52.01429554,66.03143808,64.31715241,55.10429547,47.97858134,63.98000956,63.228581,59.60572394,56.15858116,52.15858125,60.6414382,28.60286749,73.60286648,54.15715264,43.58715287,57.69286684,61.21143819,41.07001007,57.53143827
15,16-Apr-89,4,1989,20.39001053,93.80143747,20.74858195,30.53286745,34.89143878,25.12286757,50.21000986,37.98001014,34.06715308,62.65858101,23.90858188,72.83715222,41.74572434,51.31858127,54.89000976,43.44429573,24.48001044,52.39000982,17.53286774,66.60429521,33.8014388,59.49715251,52.78143838,52.01572411,20.49715339,32.60572454,46.0328671,31.57001028,25.39001042,64.55286669,44.22858143,26.63858182,44.47858142,32.23001027,32.14001027,52.64143838,23.40715332,64.0128667,39.74429581,53.51572408,25.4957247,38.56858155,22.14143906,9.085725069,30.44286745,73.0128665,35.19429591,45.12000998,49.76286702,56.87143829,30.76429601,36.83429588
16,23-Apr-89,4,1989,28.01572465,93.99715176,4.177153753,31.96143884,35.17572449,23.5128676,42.87286717,31.39001029,35.7842959,20.90858195,36.76715302,78.64000923,40.1942958,45.35286712,44.99858141,43.71001001,27.55001037,49.05143846,25.08715328,64.39143812,33.3371531,51.8714384,49.35143845,74.71143789,30.80143887,26.56858182,64.94286668,24.99858186,37.67429586,58.44286682,32.28286741,16.99715346,32.8028674,39.60572439,62.42572388,35.81858161,20.69429624,52.64143838,31.624296,49.80000987,27.44429609,40.74572436,41.82001005,29.6414389,46.73000994,76.83715213,38.64001012,44.76572427,50.15715272,49.17572417,52.76429552,42.0871529
17,30-Apr-89,4,1989,55.23000975,73.56858077,26.3900104,37.567153,42.78286717,36.65858159,61.65858104,59.47858109,63.26429529,41.66001005,49.14143846,68.64000945,28.8371532,51.9614384,54.03429549,58.96143824,35.80001019,59.76572394,42.55143861,64.5871524,63.30143814,56.42429544,55.08715261,69.37143801,47.37286707,46.35572424,40.03429581,51.42572412,41.46143863,61.58715246,63.87000956,21.76715336,67.51572376,60.80000963,51.72858126,66.40715236,34.10429594,47.01715279,72.90715221,54.08715264,49.0142956,53.31858122,57.22858113,30.58572459,41.96143862,70.19429513,64.15715241,32.48001026,75.24858073,66.24715236,35.63858162,51.19143841
18,7-May-89,5,1989,35.92572447,88.67715187,30.96429601,40.44286722,49.96286701,35.94429589,59.3028668,57.40715256,66.55143807,10.83858217,38.01429585,80.42572347,54.62286691,37.69286729,59.83572393,20.83858195,42.00001005,62.06858103,33.94286737,63.89286671,67.40858091,62.37286674,56.17715259,27.69286751,41.87429577,27.31858181,63.42715242,40.28286723,49.37286703,62.83715244,61.56858104,10.87286789,73.74715219,49.62143845,22.96143904,80.53143776,37.15858158,60.05000964,81.26572346,54.74715262,39.58715296,21.67858193,45.39000997,37.24715301,39.0157244,78.21143781,58.92572396,43.74572429,88.94286614,38.67572441,44.97858141,59.89000965
19,14-May-89,5,1989,52.47858124,65.74715238,24.32001044,50.69143842,12.245725,35.89143876,45.4785814,39.72858153,53.55286693,38.42572441,41.7828672,73.42572363,32.44429598,47.4614385,55.73000974,37.44286729,38.60429584,49.37143845,64.67572383,27.32001038,53.19429551,37.53429586,51.7114384,40.1942958,58.7285811,37.3028673,58.92572395,41.81858148,21.90858192,35.64001019,43.98001,36.4785816,44.46143856,40.80001007,28.01572465,45.03286712,37.64001014,46.01572424,56.49572401,36.03143875,39.47858153,35.87286733,47.03286708,39.10429583,28.21143893,37.22858158,54.10429549,53.0500098,54.72858119,38.5514387,19.67572484,25.50001042
20,21-May-89,5,1989,49.21143846,70.9800094,14.7628678,39.23001011,24.14143902,11.85429644,53.42715265,43.05001002,42.03429576,31.354296,40.9985815,80.80143775,47.58572421,34.08715308,47.89000991,28.19429607,31.05143886,46.40715281,22.2842962,59.87429536,42.2471529,48.99572418,34.51429593,32.55143883,45.40715283,41.01429578,56.42429544,23.5328676,19.42715342,53.17715265,50.17715272,12.78286784,48.67572418,36.62286731,33.22858167,49.38858131,32.39001026,85.49715193,51.28286698,48.65858133,30.1757246,18.06858201,33.48001024,12.44286785,18.80001057,55.57000974,34.12286737,69.66000943,57.10429543,32.65858169,21.15715337,25.74858184
21,28-May-89,5,1989,43.30143859,90.80143753,9.105725072,50.46000986,1.105725253,20.56858196,40.30143866,28.58572463,24.42572473,53.92429549,41.6028672,75.14143788,28.91001034,43.1957243,50.08572415,45.3385814,32.89001025,53.76572407,54.60429548,59.71286679,26.15858183,43.92572429,49.24572417,58.53286682,47.72858135,35.72715305,47.87286706,33.94429594,11.8914393,47.33715279,37.81858157,25.64001041,39.62286724,33.98001023,58.03286683,51.37143841,33.94286737,26.26572468,38.17572442,40.60286722,38.30001013,42.67572432,43.4257243,34.55143878,23.2285819,56.74858115,23.85429617,37.38858158,55.69286688,50.06715272,41.1385815,69.46143801
22,4-Jun-89,6,1989,60.12286679,74.19286647,10.60429647,57.73143827,6.034296572,35.74715304,74.33572361,63.85429527,62.32000959,46.96143851,63.158581,66.51572379,12.19429643,42.87286717,43.06858145,39.31715297,49.14000988,55.51286689,51.64000983,76.99715212,61.12143819,73.51429506,39.53286725,47.65715278,54.8728669,39.55143867,21.69429622,40.53001008,16.26715348,76.05143786,73.60286648,28.92429605,73.07000935,61.8900096,36.22715303,40.58572436,51.74715269,6.444296555,65.62429523,73.12143792,62.80000958,14.37286781,62.90858101,32.44572455,25.26572471,65.39000952,57.28429542,8.211439377,70.05143799,41.57001006,24.78286758,18.48143915
23,11-Jun-89,6,1989,61.64143818,61.71286676,13.88858211,47.10286708,13.24715355,23.03429618,64.71000954,52.21286696,54.3185812,52.01572411,53.71000979,60.49715249,29.38858176,52.49715267,63.97858098,46.2828671,40.92572436,63.21143814,44.83715284,58.47858111,52.79858123,61.64000961,60.35572392,44.9242957,54.30000977,46.99715279,31.39001028,39.90715295,11.90858215,61.87143817,61.9800096,18.30286772,68.28429517,51.76429554,50.64000985,68.05143804,44.46143856,60.71000963,64.42286669,57.56715256,46.92715279,35.87001019,63.76572385,31.05143886,22.78286762,61.85429532,55.12000975,53.33858122,73.55143791,55.01572404,18.21143915,36.44429589
24,18-Jun-89,6,1989,68.62143802,55.83572402,23.03143904,39.47858153,5.227153728,34.06715308,54.65858119,52.31858125,60.71286677,76.38858071,67.2642952,64.22715241,28.78286749,42.73001003,55.12143833,37.48001015,32.3185817,63.85429527,58.9085811,44.08572429,59.2628668,54.60429548,51.47858126,39.01429583,64.39000955,37.14143873,35.9442959,34.23001022,14.21143924,53.53286693,53.7642955,35.17286734,64.23143812,67.83572376,42.41001004,53.56858122,25.4257247,38.44572441,58.40715254,52.08715268,67.37286662,31.24572458,59.48000966,38.65858155,40.8185815,47.94286706,65.33572381,35.19429591,63.15715243,36.80001017,38.94286726,60.64000963
25,25-Jun-89,6,1989,71.10572368,33.37143881,12.64143928,66.98000949,1.354296678,11.10572503,42.3371529,50.28143843,56.47858115,77.03429498,72.69143793,72.37143794,17.87286773,44.05001,39.21143868,33.94429594,41.56715291,49.53286702,80.10572348,48.14000991,56.10572402,38.67572441,26.19143897,33.82001023,77.96000924,51.30286698,21.46001051,34.71143878,3.74858234,44.6242957,42.24572433,14.58715352,44.74572427,47.74858135,17.01572489,36.74715303,44.94286712,65.69429523,54.60429548,36.85429588,48.53143847,9.321439352,65.90715237,50.352867,8.624296515,54.5685812,55.0328669,57.44286684,46.2828671,22.64143905,14.67572495,17.83715344
26,2-Jul-89,7,1989,77.83715211,14.81858208,4.874296596,60.01429536,5.355725154,5.730010864,47.17572422,52.12286696,58.60572396,69.49858086,78.33715209,70.62286655,2.337153799,18.24572486,58.66000968,16.39143919,10.4628679,78.0671521,73.08715221,53.87143835,54.39143834,58.38858111,31.10429601,9.978582193,75.51715215,21.6400105,6.641439416,3.927153763,5.088582302,62.03286674,59.12000967,6.961439406,48.0157242,71.14000939,6.067153708,52.58715267,16.12286777,37.01715302,52.14143839,49.64000988,75.19429502,9.194296498,68.24715232,58.74572396,12.94429642,52.88858123,61.8900096,31.39001028,75.65858072,15.71286778,5.052868024,37.94429585
27,9-Jul-89,7,1989,70.3357237,46.5671528,21.05143909,66.0657238,2.980010927,23.71143903,49.0342956,39.33572439,42.4971529,57.80143827,57.90858112,73.47858077,17.56858203,37.92572442,41.63858148,46.44429566,34.15858165,49.85572416,57.17715257,34.87286735,40.9985815,40.66001008,38.96143869,28.08572464,69.05000944,42.94429574,26.44286754,32.81858168,11.85715359,39.06858154,45.44429569,23.78429617,40.85429579,49.3542956,43.12143859,45.21143855,40.07001009,29.98001032,43.42429573,48.58572419,59.26429537,35.42429591,57.06858114,40.69429579,31.604296,49.21143846,49.35572417,7.444296535,63.62286671,39.3900101,19.9271534,30.5500103
28,16-Jul-89,7,1989,67.85286661,66.39143807,26.22858183,52.83715266,16.06572491,9.587153629,68.12429518,71.72858081,75.10572359,71.67572367,70.5157237,74.21286647,26.03429612,56.24715259,62.55143816,43.19286716,30.89001029,53.22858123,67.87143804,42.4971529,74.28429504,60.99858105,52.67715267,26.22715326,68.07000946,60.94429534,25.49715327,32.96286739,11.71286787,60.2471525,72.62286651,22.64001048,70.6057237,74.44286646,25.87001041,57.24715256,16.23001062,51.8714384,74.62143789,59.92572393,76.15858071,19.5328677,61.8900096,20.38715339,20.85429624,57.90858112,78.30000924,29.69286747,61.2457239,50.81715271,21.99858192,55.74572403
29,23-Jul-89,7,1989,63.74858099,85.48000907,33.83715309,74.26572361,3.855725189,35.6042959,40.33858151,54.9228669,63.318581,65.94143808,61.31858104,79.12286636,7.408582251,60.1571525,60.79858105,57.12143828,63.05000958,73.05000936,73.38858077,34.85572449,61.97858103,39.89143867,60.01572393,60.10286678,63.40572385,69.44286658,15.24572493,53.64000979,0.390010983,40.69286722,47.24858136,36.94429587,38.17572442,59.49715251,15.8714392,61.4257239,56.99715257,22.4242962,56.71143829,41.01429578,59.64000965,12.39143928,63.32000957,58.30286683,16.89286775,54.85429547,61.22715248,2.570010934,65.10429525,59.55000965,24.78286758,49.94286701
30,30-Jul-89,7,1989,54.69429548,81.90715201,27.23001038,47.94286706,1.588582387,24.92572471,50.48000986,47.37429564,44.71143856,61.49715247,46.26429567,71.19286654,9.747153632,31.39001028,43.72858144,26.99858181,39.35572439,47.58715278,54.42572406,38.24715299,45.41000997,40.26572437,47.01429565,19.08572484,50.33858129,35.1400102,12.62286785,36.76572445,2.178582376,40.03286723,56.35429544,21.33715337,56.60286686,46.89143851,7.99858224,39.69572438,37.73001014,51.17572413,56.56858115,41.65858148,49.3342956,19.94286768,52.94572409,31.55286742,7.750010821,57.78286684,46.07000996,9.320010778,60.24572393,39.8200101,8.31858223,45.4785814
31,6-Aug-89,8,1989,59.97858107,67.08715234,45.26429569,58.33715254,16.81858204,34.35286736,58.22858111,58.14143826,63.14143815,52.71143838,49.94286701,75.51572358,17.10429632,38.24858156,39.81858152,39.01715297,12.265725,36.46143874,63.10429529,57.62143827,64.33715241,59.55000966,41.87286719,37.72858157,62.26715245,33.92572451,8.354296516,10.05001076,29.62286747,54.74572405,58.98143824,26.05143898,56.99715257,55.26715261,15.31858207,55.08572404,27.31858181,12.85429642,65.98000951,63.10572386,45.76572425,13.23001069,42.19429576,34.55143879,27.89143894,54.24572406,67.24715234,7.141439401,50.58858128,42.58715289,38.33572442,49.06858132
32,13-Aug-89,8,1989,70.4257237,48.31858134,32.19286741,59.58715251,4.730010886,19.01572485,62.06858103,63.23143814,75.05000931,64.81715239,72.65715222,79.74858063,23.37286761,33.17572453,30.62286744,30.33572459,44.28286714,56.60286687,68.05000947,42.37143861,73.21143792,60.32000964,30.40858173,43.83572429,59.65715251,53.08715266,23.96286759,38.56858155,3.174296633,55.85429545,66.40715236,21.42572479,64.92715239,70.90858083,23.19286761,62.82000958,67.08715234,24.53429615,76.01286643,59.53143823,73.67572363,12.92572498,65.96143808,55.97858116,12.60429642,47.98000991,73.63858077,24.21286759,72.12000937,32.96143882,27.08715324,40.63858151
33,20-Aug-89,8,1989,74.24429504,71.96286652,5.320010872,63.40715243,0.124296707,11.64001073,44.21143857,40.64001008,54.23000977,66.28286665,69.65715229,74.94143788,47.03286708,62.60572387,65.40715238,48.60572419,41.19286721,70.44429513,65.5857238,38.53286727,53.73000978,39.55143867,41.31858149,36.46286731,76.01572357,65.10429524,48.80286704,37.89001014,2.587153794,39.94429581,43.49715287,15.17715351,41.90858148,62.17715245,24.2471533,54.78429547,41.21143864,47.54858135,51.35429555,42.72858146,59.9071525,11.46143931,66.37286664,42.74858146,9.298582207,50.72858128,55.53143832,33.26572453,71.15572368,51.74715269,15.42429636,34.73001021
34,27-Aug-89,8,1989,74.21000933,84.31858053,6.995725115,55.51429546,3.01572521,6.90715369,50.62143843,41.62143863,42.92715288,75.91000929,68.51572374,80.39143776,16.53286776,48.44286704,51.10429556,28.76572463,34.97858163,47.88715277,70.83572369,51.74715269,39.74572438,49.0842956,44.30143857,43.47858144,77.46143783,46.89143851,36.13858161,31.05001029,2.427153799,51.21286698,46.40715281,31.69429599,51.7814384,51.90858125,40.90715293,54.14000978,33.80001023,44.98000998,44.62286713,49.55143845,67.24715234,11.37143931,57.92572398,32.80001025,4.571439461,61.67572389,31.39001028,32.55001026,55.56858117,49.51715274,3.941439472,59.01429538
35,3-Sep-89,9,1989,56.62000972,81.3185806,22.06715335,41.33572435,1.051439542,22.65858191,18.87143914,17.40858203,40.44286723,76.99715212,47.05000993,78.90715208,18.83715343,56.53143829,53.53143836,57.6400097,30.71143887,43.96143858,64.05143812,22.78429619,37.39001015,16.49715348,62.44286673,42.08429576,59.94429536,43.31858145,29.78429604,43.06715288,2.302868088,20.49858196,19.69286769,16.72858204,33.21143881,67.37286662,23.12286761,50.24715272,31.14001029,6.068582283,52.73000981,13.19286784,72.1385808,29.67715318,21.94286764,54.92572404,7.624296537,33.74715309,52.15572411,5.498582291,39.90858152,49.78286702,23.74858189,45.3185814
36,10-Sep-89,9,1989,64.62143811,75.90715215,20.89001052,61.2657239,13.55001069,26.62143897,68.33715231,52.44286696,63.9628667,75.90715215,70.67429512,72.53286651,18.33572486,65.31858096,72.67572365,64.83715239,50.05143844,74.21286647,69.89000942,60.81858106,60.92715248,68.71143802,60.17572393,30.62286745,68.46143802,86.01572335,16.8557249,50.57000986,8.944296508,68.74858088,70.55000941,6.141439424,68.58715231,63.10286672,33.60572452,57.76715255,64.30143812,5.784296575,62.44286673,68.44429517,75.12143788,24.40858187,67.89000947,47.87286706,16.24715349,76.8185807,67.08572377,5.480010865,59.78429537,43.99715286,16.08715349,35.87286733
37,17-Sep-89,9,1989,31.58858171,84.03143768,13.64001069,64.35286669,22.35715335,18.14001058,78.80000922,56.56858115,65.0514381,57.17572399,30.13858174,81.37143774,18.26572486,73.17715221,61.76286675,24.12143902,5.767153717,51.17572413,47.38715278,69.39000943,64.80143811,75.76715215,44.74715284,42.9614386,62.22858102,41.83572434,28.1928675,13.44286783,14.32001067,76.92715212,73.69429505,5.284296588,78.39143781,63.40715242,30.46001031,41.60429577,9.80143934,18.42429629,78.10572353,73.49572363,64.21143812,34.03286737,40.94286722,26.14143897,32.21286741,72.87143793,63.92715241,15.92429634,66.30143808,37.63858157,32.62001026,54.73143833
38,24-Sep-89,9,1989,88.55000901,80.58572347,30.04858174,36.87429588,34.74715307,11.0871536,37.45858158,47.4414385,49.33715274,73.76572362,91.23000895,68.29858089,32.60715312,7.282867966,30.08715317,5.44286801,0.390010985,56.44286687,79.31858064,52.30143839,48.65858133,36.22858161,13.6042964,21.6400105,81.0685806,9.552867924,22.03286764,5.230010871,29.88858175,42.06858147,41.28286721,10.30143933,32.94429597,86.32000906,17.35572488,45.94429567,0.160010994,46.37143852,40.58715294,30.92715315,89.49715184,10.32001076,79.12286636,6.552867991,30.16001031,52.19429553,56.78429543,29.94429603,63.35429529,9.927153623,14.51715352,55.14000975
39,1-Oct-89,10,1989,25.23001042,83.83715197,36.19572446,20.53286767,0.874296685,15.26572493,63.87143813,55.7471526,63.51572385,40.76286722,24.62286758,59.96143822,52.96143837,38.98001011,41.17572435,21.55143908,22.64001048,33.23143881,24.69286758,54.81715262,63.21000957,52.19286696,54.58715262,45.33572426,15.80001063,36.30143875,55.85429545,29.94286746,0.677153838,52.08715268,59.74715251,30.96143886,70.06715228,39.48001011,35.6042959,50.19429558,14.35429638,32.31858169,63.26429529,53.03286694,39.7300101,36.60572445,30.85572458,29.06858177,17.03143918,60.58572392,51.53429555,34.12143879,66.92572378,43.17715288,24.01572474,62.94572386
40,8-Oct-89,10,1989,23.33572476,54.92572404,25.87286755,3.820010904,13.42715354,18.40715343,47.23000993,29.80001032,34.33715308,66.78429521,33.53286738,69.64000943,27.19572466,20.17429625,27.5685818,23.35429618,13.78429639,22.56858191,31.01429601,55.05143833,36.98001016,54.10429549,45.62143854,28.81858177,17.58572488,21.21143908,48.35429562,18.90715342,22.5842962,55.37143832,39.26572439,19.14143913,52.8900098,24.14001045,35.51715305,40.41001008,4.088582326,51.6214384,43.35286716,48.65715276,41.58572434,23.0685819,8.568582227,9.621439346,18.21286772,59.31572394,25.60286756,39.80143867,39.06858154,33.28286739,25.98001041,42.21001004
