weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
10,12-Mar-89,3,1989,9.406015801,1.338774106,11.30075408,7.684182887,7.269843069,2.870171402,3.61149327,3.401591785,6.019994366,9.54171936,8.568106805,1.997242617,1.705343029,3.476108681,4.815629683,2.516298957,6.899901557,4.782987055,10.67174709,1.760052892,5.446252456,3.058154463,1.936760705,1.16537093,9.346773282,7.428597865,2.002724561,3.412367407,6.504501815,2.693341752,4.576053753,8.64728071,3.842528773,6.896730571,1.305571013,4.401091698,9.084270808,0.976288322,4.4947267,3.232329497,8.006247617,2.152854404,5.319202531,11.0982226,4.796446238,1.769477923,6.556803909,1.206198829,5.052823768,1.5963918,3.957484756,6.358676429
11,19-Mar-89,3,1989,5.787920459,0.774110353,12.07090875,6.753080562,7.61117478,3.133160046,2.245896951,1.924227986,3.146766076,10.16668611,5.083178951,2.011838932,1.792899548,4.540999391,4.569906123,4.830033187,6.236029463,5.157422165,6.349777751,1.709925377,3.137870927,1.898464148,3.308073384,1.992156177,5.634101099,5.91966357,2.087541021,5.00796517,6.908881764,2.087702165,3.085188364,7.805903232,2.842355118,3.544464881,2.039307417,3.897899483,7.203186347,2.866663291,3.022635219,1.894358688,4.289095547,3.980018016,5.141681449,8.70623522,4.491379971,1.512251542,3.051100385,2.106997607,3.082834321,3.010234339,4.564328003,8.293629143
12,26-Mar-89,3,1989,8.273100293,1.135078433,10.31765235,6.068796435,8.110855898,3.396682009,3.880649352,5.061502421,7.054185914,9.395959649,7.896167728,2.349886217,1.775993197,6.277072855,4.946634579,6.621657769,7.978040919,5.009969056,8.735082027,2.433419779,6.699689606,3.481337347,5.758502688,4.407326749,8.716595813,6.473375698,2.443358789,7.815898071,7.398422207,3.161450883,5.166791273,8.306571588,3.938373582,7.830825113,3.232686206,4.386759787,7.561124035,1.552753913,5.297581806,3.522718106,9.104335324,6.599890418,6.175925632,9.074767931,4.80945708,2.761132072,7.839946218,1.392395091,4.861449434,5.221120635,4.792583112,7.230638077
13,2-Apr-89,4,1989,6.853139826,1.686686469,14.59774268,6.866219824,13.05901551,3.291389484,3.742885686,2.46858279,5.322144422,10.59103901,5.056563133,1.988797154,2.933218567,4.715163441,3.898448881,5.925788457,6.925488311,4.200690614,11.32355911,2.753818365,5.338296712,4.140646207,3.521298032,4.943615043,7.786090092,4.704175135,2.340123954,5.992838323,10.34025416,3.413800872,4.409431107,10.8312965,3.263636984,4.10855223,3.180429224,4.155082446,9.478146926,3.144877186,4.484123867,3.918683191,5.406002982,4.445104581,4.95138267,13.33694944,6.234552779,2.478853518,5.015281484,1.841934314,4.264866471,4.52925316,4.964140862,7.927298627
14,9-Apr-89,4,1989,5.420312732,1.57493066,15.31778807,5.566093373,15.39581333,3.540500815,2.972265121,3.042286415,5.403697492,10.23878704,4.928622874,2.581737002,4.324444551,4.3879283,4.91415437,4.878993016,7.145322564,5.198748496,5.280203233,3.676848777,5.138785086,3.165776095,3.224462904,4.062262169,5.502593097,6.526303897,4.63610557,5.793732763,11.33037523,3.079428716,4.162526718,10.97831224,2.412334994,5.598322767,3.838511931,4.304392316,5.879576281,6.942510229,4.007881335,3.637453135,5.77510834,5.370489147,4.643855974,6.212439568,7.734786602,3.051902931,5.6696966,5.685809516,4.660327834,3.905544934,6.038776215,6.488688501
15,16-Apr-89,4,1989,10.46211713,1.499248742,17.05606213,10.1719081,14.45677241,7.125169944,5.790649489,5.575474778,8.445861002,6.321130593,9.879481638,2.384631429,5.013628377,6.947624263,6.259660186,8.150488807,11.68741431,6.92112573,12.00083191,3.220753837,8.161065174,4.701349384,5.167675923,6.71214898,10.79467582,10.04819939,6.092693707,10.81791233,12.09297254,4.293680845,6.625164469,12.07581785,5.280843884,8.828093608,7.885226788,5.711790285,11.74074204,4.781336925,7.429726509,5.134012275,10.27770231,9.39908407,9.298007529,14.4384805,11.1799234,3.444014669,9.008839995,4.84138927,7.417349774,6.325903937,9.911765778,9.395391876
16,23-Apr-89,4,1989,11.76654642,1.731932088,14.8158489,11.40494627,10.95534961,6.236002249,5.713090105,5.664441706,8.901224423,14.64525949,9.631655725,1.791679224,3.939638845,10.17639198,8.618517798,10.13355059,14.01100389,7.970895337,12.34844962,4.145802509,8.728379379,5.394204897,5.825720039,4.717078525,11.85164473,12.30809374,4.602067921,13.79075647,8.310311768,4.545031993,7.117776363,11.76703609,6.186563812,10.10318945,5.847381821,7.050125491,13.22728135,5.620715874,7.654759208,5.638201048,11.7011128,8.248418034,9.891461258,15.12416393,8.058211819,3.650814337,9.579812183,4.924725265,7.586010287,6.881461598,7.530235952,10.39697572
17,30-Apr-89,4,1989,6.402331316,3.157932392,17.46494124,8.645564178,16.09497293,5.155098486,6.300475132,3.16946025,5.338780754,10.74946699,6.810419718,2.865307354,6.127906757,5.669945164,6.051268304,5.037502769,8.933695863,5.23219388,9.373480698,5.069825103,5.525525884,6.675414261,5.775405356,4.136293598,7.209115073,7.556173598,6.739122661,7.250001165,12.32004546,5.826591718,5.961150325,12.91723201,5.653283374,6.905764987,6.229215648,5.346740033,9.632051823,7.827409963,4.806270086,6.638633986,7.664791218,6.242314374,5.774212661,11.98153426,9.467402735,4.664822075,6.275546602,7.420487663,5.522328364,3.973371261,7.771548359,8.147571719
18,7-May-89,5,1989,9.023324434,2.086288458,15.88728299,8.115168946,12.64011606,7.337919696,5.315797886,3.358476885,5.070496904,13.6194474,8.610553399,2.090267774,5.43986232,7.590893996,5.580845313,9.841758244,9.428118862,6.039840361,10.09561761,4.993239533,4.642951377,5.047885829,6.268312062,8.646483961,8.797629565,9.629950082,5.700953898,10.59113076,10.69486681,4.435955605,5.732086909,13.44182247,3.952578298,6.243420352,10.43787295,3.310639887,10.3133118,6.144793653,3.134175796,5.690754181,8.530252815,10.94461718,7.626532629,13.37615363,10.84074563,3.933586494,6.090024844,6.162832416,2.501408452,8.279749826,10.11732834,9.060378709
19,14-May-89,5,1989,9.292959596,3.055541547,14.46657794,8.108002557,15.77828193,6.868778264,8.906278791,5.569245402,8.477029345,13.28751119,8.729124872,2.015569773,5.552053617,7.748253356,7.619011908,10.03286116,10.57580941,7.818944275,8.865515868,10.60816678,8.408350718,9.991129081,7.12694476,8.64414158,9.120864598,9.374410126,5.541743434,10.25990266,11.16208589,10.53809945,8.007900589,11.44764951,8.613621838,9.552641948,9.973704799,7.913914154,9.877174189,6.158247264,8.152214151,9.491718047,9.962947783,10.2084917,8.658957864,12.11465951,10.25478632,10.40739498,8.448026161,4.687906457,7.897821366,8.268165072,9.772307662,12.5872416
20,21-May-89,5,1989,10.54071156,3.154488171,20.45036279,10.3055729,17.12044693,9.374504193,8.369654294,5.839485368,8.924527876,13.91010716,11.26560394,1.697289764,5.131210552,11.89914619,9.695374212,11.64927762,11.96973114,9.42801025,12.47483838,6.95937996,8.475691539,9.057020254,11.0939112,10.42918619,10.81545153,9.690853376,6.74180283,12.29960102,13.6230593,7.621850899,7.893975618,16.58727823,7.762853129,11.96249367,9.572574636,8.191482962,11.93707387,3.537096713,8.003085883,9.039971422,13.12024787,12.9847496,10.19645393,16.79847662,13.21894634,7.088887936,11.2376221,4.026163795,7.46914103,11.03676825,11.40953294,11.20525044
21,28-May-89,5,1989,11.15459177,1.953269885,18.69048632,10.63904292,18.69146631,9.214519784,9.774793664,8.190492843,12.32889698,10.9840891,10.54669438,1.839151123,6.76708384,9.290894321,9.779720301,10.85948205,13.31203906,8.988846384,10.11507545,6.362586898,11.74413924,9.380553796,7.8000172,7.754426552,10.56074648,11.63172326,6.831386528,12.69980929,12.54995611,7.464329154,10.77031078,14.12220464,9.180286753,12.62096931,6.968936606,9.262787629,11.27828939,9.441627384,10.6962457,9.903603449,12.69775382,9.837286384,10.07955016,16.25297226,11.93589998,6.282873286,13.39888895,8.468633125,9.841382996,8.92194018,9.383043271,5.162667599
22,4-Jun-89,6,1989,7.639868895,3.606047391,19.6116415,7.563044345,17.69819589,8.323647747,5.19032979,5.14966174,7.780101797,11.5072496,7.360754993,2.070729886,9.222285556,11.32921675,10.07987282,11.99412122,9.494698796,9.006703396,8.433020506,5.047756494,7.617487597,5.553461043,10.02827472,9.511488369,8.033236718,9.12489198,10.8397493,11.69519029,12.88632625,5.230176443,5.463500912,14.21676416,5.132968429,8.004610998,10.89460576,9.576538716,8.5799796,11.95905129,6.342752603,5.8055338,8.323538691,14.091555,6.613936742,14.06978759,12.90691845,6.312103128,8.973548334,11.31136099,6.745933755,9.911039753,11.42797636,12.06487398
23,11-Jun-89,6,1989,7.461049135,4.435680472,20.03022477,7.820738667,20.63699451,9.647114289,7.170503494,5.114872095,8.788028994,12.02787381,8.952776599,2.618951972,8.635921763,8.080416499,7.95365745,9.496790938,11.05112953,6.991767146,9.728107382,6.49924306,8.787333242,7.719532334,6.367119786,8.482209658,8.030925211,8.950865441,8.653967524,10.84644988,16.55263082,6.736482311,8.35210937,15.26006797,6.198492939,10.06478309,8.738096765,5.718717621,8.833937153,6.127794774,7.094203518,7.764282561,10.37305851,10.96148031,6.747749184,11.53536687,15.0566654,5.834720563,9.559647004,6.435059093,5.95703944,6.855338988,13.06128931,10.07564256
24,18-Jun-89,6,1989,6.289622278,5.4079423,21.94561311,10.62186643,22.91940994,10.30197476,8.37168129,4.93754361,7.847404366,6.569426828,7.144959957,2.995440802,6.861152864,10.25177039,9.082942254,10.63970921,12.32065326,7.003611832,7.499258221,10.35760425,7.840623764,9.546768604,8.682220543,10.96172304,7.753362916,11.63501121,8.718277505,13.03951869,16.85502613,8.986461013,8.947092083,16.82753806,7.381691378,7.020888111,11.029156,8.209732535,13.15660177,9.129526957,8.179241653,8.663525343,7.442700271,13.69665545,7.211755823,12.88623462,12.75537318,8.627781012,7.727761099,8.250754714,7.380829021,11.61695175,11.59577284,9.302907555
